time,value,unit
2018-06-15 07:56:00 +0000,70.90909091,deg F
2018-06-15 07:57:00 +0000,68.25,deg F
2018-06-15 07:58:00 +0000,63.40909091,deg F
2018-06-15 07:59:00 +0000,69,deg F
2018-06-15 08:00:00 +0000,64.43181818,deg F
2018-06-15 08:01:00 +0000,71.09090909,deg F
2018-06-15 08:02:00 +0000,67.5,deg F
2018-06-15 08:03:00 +0000,62.54545455,deg F
2018-06-15 08:04:00 +0000,69.54545455,deg F
2018-06-15 08:05:00 +0000,63.36363636,deg F
2018-06-15 08:06:00 +0000,72.68181818,deg F
2018-06-15 08:07:00 +0000,73.70454545,deg F
2018-06-15 08:08:00 +0000,63.54807048,deg F
2018-06-15 08:09:00 +0000,67.09090909,deg F
2018-06-15 08:10:00 +0000,69.43181818,deg F
2018-06-15 08:11:00 +0000,71.75,deg F
2018-06-15 08:12:00 +0000,63.77272727,deg F
2018-06-15 08:13:00 +0000,68.40909091,deg F
2018-06-15 08:14:00 +0000,75.27272727,deg F
2018-06-15 08:15:00 +0000,60.90909091,deg F
2018-06-15 08:16:00 +0000,58.70454545,deg F
2018-06-15 08:17:00 +0000,57.61363636,deg F
2018-06-15 08:18:00 +0000,57.27272727,deg F
2018-06-15 08:19:00 +0000,60.90909091,deg F
2018-06-15 08:20:00 +0000,80.5,deg F
2018-06-15 08:21:00 +0000,78.75,deg F
2018-06-15 08:22:00 +0000,67.5,deg F
2018-06-15 08:23:00 +0000,65.17750818,deg F
2018-06-15 08:24:00 +0000,60,deg F
2018-06-15 08:25:00 +0000,75.68181818,deg F
2018-06-15 08:26:00 +0000,66.47727273,deg F
2018-06-15 08:27:00 +0000,70.90909091,deg F
2018-06-15 08:28:00 +0000,68.72727273,deg F
2018-06-15 08:29:00 +0000,58.63636364,deg F
2018-06-15 08:30:00 +0000,66.81818182,deg F
2018-06-15 08:31:00 +0000,75.40909091,deg F
2018-06-15 08:32:00 +0000,71.81818182,deg F
2018-06-15 08:33:00 +0000,72.54545455,deg F
2018-06-15 08:34:00 +0000,54.95454545,deg F
2018-06-15 08:35:00 +0000,68.25,deg F
2018-06-15 08:36:00 +0000,83.31818182,deg F
2018-06-15 08:37:00 +0000,73.29545455,deg F
2018-06-15 08:38:00 +0000,73.21778591,deg F
2018-06-15 08:39:00 +0000,74.22727273,deg F
2018-06-15 08:40:00 +0000,67.95454545,deg F
2018-06-15 08:41:00 +0000,57.61363636,deg F
